,image_id,melanoma,diagnosis,relative_color_variance,r_average,g_average,b_average,r_std,g_std,b_std,average_std,r_range,g_range,b_range,r_pct,g_pct,b_pct,r_low,b_high
845,ISIC_0010458,0.0,not cancerous,0.05445824477937879,0.48947368421052634,0.5,0.5,0.13000025220892986,0.11844839925568969,0.09637365065595101,0.0895731893653866,0.32432432432432434,0.2912621359223301,0.28502415458937197,0.4066,0.3102,0.2831,0.0,0.0004
846,ISIC_0010460,0.0,not cancerous,0.048439562266817705,0.38421052631578945,0.3782051282051282,0.379746835443038,0.3432160001345115,0.3657941695691589,0.2974703123849119,0.34713252521136806,0.6531531531531531,0.6601941747572816,0.6811594202898551,0.4185,0.3071,0.2744,0.0,0.0136
847,ISIC_0010461,0.0,not cancerous,0.13313379162144087,0.6052631578947368,0.4166666666666667,0.3924050632911392,0.43494102514523036,0.4323183357984637,0.3129037802093478,0.4142528267291433,0.5945945945945946,0.5048543689320388,0.5072463768115942,0.4783,0.2802,0.2415,0.0,0.0176
848,ISIC_0010463,0.0,not cancerous,0.09323829323829323,0.47368421052631576,0.4358974358974359,0.3924050632911392,0.6265626444946993,0.6736809962307362,0.500049922660796,0.6551757155953958,0.7702702702702703,0.6699029126213593,0.6714975845410628,0.4331,0.3091,0.2578,0.0154,0.09
849,ISIC_0010465,0.0,not cancerous,0.12060308281267902,0.7105263157894737,0.6474358974358975,0.4936708860759494,0.4011080378985952,0.6049487093849898,0.5445580207711006,0.5581277375980441,0.7072072072072072,0.8203883495145631,0.7439613526570048,0.4444,0.3179,0.2377,0.0,0.1778
850,ISIC_0010466,1.0,cancerous,0.09847252178958389,0.5631578947368421,0.5512820512820513,0.43037974683544306,0.2654280405888238,0.37999332029199867,0.36283135143097994,0.34788631964958744,0.5720720720720721,0.6747572815533981,0.6086956521739131,0.432,0.3225,0.2455,0.0,0.0038
851,ISIC_0010467,0.0,not cancerous,0.10572118286059143,0.5842105263157895,0.6602564102564102,0.5569620253164557,0.3435220136360962,0.5252979626890597,0.5113848218743096,0.4927635733930936,0.5225225225225225,0.7427184466019418,0.7198067632850241,0.3997,0.3313,0.269,0.0,0.2149
852,ISIC_0010468,1.0,cancerous,0.0859036534109279,0.45263157894736844,0.4358974358974359,0.35443037974683544,0.4196067222086777,0.45863829381172766,0.3093846418253689,0.4159661811143934,0.8783783783783784,0.8543689320388349,0.8019323671497585,0.4351,0.3179,0.247,0.0003,0.002
853,ISIC_0010471,0.0,not cancerous,0.3755899223117694,0.5736842105263158,0.4166666666666667,0.3291139240506329,0.5063430545864194,0.6014275490242855,0.4356300485313735,0.5541835591321178,0.6396396396396397,0.6941747572815534,0.5990338164251208,0.4832,0.2926,0.2242,0.0,0.0378
854,ISIC_0010472,0.0,not cancerous,0.38906077034429903,0.6368421052631579,0.4935897435897436,0.4177215189873418,0.5045927246130695,0.4866205448733241,0.31500871600553243,0.4625812366303352,0.7342342342342343,0.8203883495145631,0.748792270531401,0.4661,0.2958,0.2381,0.0,0.0197
855,ISIC_0010473,0.0,not cancerous,0.0827890252182811,0.43157894736842106,0.46153846153846156,0.4620253164556962,0.41865505384660656,0.4188768548117754,0.3258689407393464,0.408271365997759,0.8738738738738738,0.7961165048543689,0.7681159420289855,0.4019,0.3135,0.2846,0.0064,0.0401
856,ISIC_0010474,0.0,not cancerous,0.2746166544022593,0.6736842105263158,0.6025641025641025,0.5189873417721519,0.3612640711565461,0.5675213512095042,0.5126762638208022,0.5154894570642762,0.5135135135135135,0.7912621359223301,0.8357487922705314,0.4375,0.3092,0.2533,0.0,0.1853
857,ISIC_0010475,0.0,not cancerous,0.05493483854901635,0.5368421052631579,0.5705128205128205,0.4936708860759494,0.13761528049836483,0.21747220764349443,0.26115935149645225,0.1962514006315575,0.32432432432432434,0.3058252427184466,0.357487922705314,0.4104,0.3247,0.265,0.0,0.0141
858,ISIC_0010476,1.0,cancerous,0.042749644872730065,0.5157894736842106,0.5833333333333334,0.5,0.16395598113477206,0.22063457226012692,0.2816685626365712,0.21652439645512886,0.6441441441441441,0.6359223300970874,0.6135265700483091,0.4007,0.3297,0.2696,0.0,0.0002
859,ISIC_0010477,0.0,not cancerous,0.04961400333682097,0.7368421052631579,0.717948717948718,0.6139240506329114,0.2230199497263533,0.3696359559139272,0.4326821563315847,0.3560517469695426,0.3738738738738739,0.5388349514563107,0.8067632850241546,0.4214,0.3176,0.2611,0.0,0.204
860,ISIC_0010479,0.0,not cancerous,0.04475081477069002,0.5473684210526316,0.5576923076923077,0.5063291139240507,0.31148475397018893,0.4000591631280118,0.34760248467537996,0.3673077314861974,0.5900900900900901,0.5970873786407767,0.5942028985507246,0.4135,0.3173,0.2692,0.0,0.0789
861,ISIC_0010480,0.0,not cancerous,0.07247727412235423,0.7842105263157895,0.7692307692307693,0.6772151898734177,0.5137563157319524,0.7738995181067799,0.679126598957353,0.7195721707242538,0.5675675675675675,0.7233009708737864,0.7922705314009661,0.416,0.3169,0.2671,0.0,0.3933
862,ISIC_0010481,0.0,not cancerous,0.09603304275464537,0.6736842105263158,0.6410256410256411,0.5189873417721519,0.16621913593220625,0.3621260556324253,0.43276399675911914,0.33047163084445347,0.22972972972972974,0.4854368932038835,0.5555555555555556,0.4327,0.318,0.2494,0.0,0.1284
863,ISIC_0010483,0.0,not cancerous,0.15148656037911845,0.6631578947368421,0.6346153846153846,0.5569620253164557,0.4153208517936259,0.5953356553270671,0.4446308587516061,0.5189874707140674,0.7477477477477478,0.8398058252427184,0.893719806763285,0.4244,0.3137,0.2619,0.0,0.1857
864,ISIC_0010487,0.0,not cancerous,0.05571091172147975,0.9842105263157894,0.9871794871794872,0.8291139240506329,0.0992879301213125,0.20519490433703896,0.260295116581689,0.17604359784048082,0.23873873873873874,0.4563106796116505,0.46859903381642515,0.4129,0.3226,0.2645,0.0,0.5348
865,ISIC_0010488,0.0,not cancerous,0.016972742543370552,0.6157894736842106,0.6923076923076923,0.6012658227848101,0.10304248039075571,0.20917982728183596,0.33831686976732767,0.21134766221860044,0.34234234234234234,0.4223300970873786,0.5362318840579711,0.3968,0.3297,0.2735,0.0,0.1773
866,ISIC_0010490,0.0,not cancerous,0.027359776110655258,0.7157894736842105,0.7371794871794872,0.6645569620253164,0.10136108752490564,0.2494603750178921,0.3175915998985179,0.21640419680146683,0.3063063063063063,0.441747572815534,0.5652173913043478,0.407,0.3192,0.2739,0.0,0.2688
867,ISIC_0010492,0.0,not cancerous,0.055608315033207074,0.5210526315789473,0.5256410256410257,0.45569620253164556,0.4364845437960807,0.598580084927716,0.49381368208267523,0.549094428033004,0.7297297297297297,0.7621359223300971,0.7198067632850241,0.4194,0.3192,0.2614,0.0005,0.1198
868,ISIC_0010493,0.0,not cancerous,0.1099130602258809,0.4789473684210526,0.41025641025641024,0.35443037974683544,0.6095957090854064,0.6198310988119663,0.41110901963351865,0.5922624019557909,0.8648648648648649,0.7475728155339806,0.7246376811594203,0.4491,0.306,0.2449,0.0051,0.0397
869,ISIC_0010494,0.0,not cancerous,0.18821221274005373,0.5421052631578948,0.5064102564102564,0.4620253164556962,0.8320809758804194,0.6974416718354884,0.43986283544345234,0.7216664968931445,0.9099099099099099,0.970873786407767,0.8792270531400966,0.4287,0.3096,0.2617,0.0152,0.0709
870,ISIC_0010497,0.0,not cancerous,0.031208772896231526,0.5473684210526316,0.6346153846153846,0.5886075949367089,0.20750741914602058,0.3151123622310225,0.3799720105737832,0.3085158398696139,0.5225225225225225,0.529126213592233,0.5603864734299517,0.3882,0.3262,0.2856,0.0,0.2048
871,ISIC_0010498,0.0,not cancerous,0.12497716938871639,0.5631578947368421,0.3717948717948718,0.2848101265822785,0.6079008650766295,0.692889927954578,0.5183019748095165,0.6620454313945197,0.6531531531531531,0.6553398058252428,0.6473429951690821,0.4999,0.2864,0.2137,0.0,0.0596
872,ISIC_0010552,0.0,not cancerous,0.05549435028248587,0.4631578947368421,0.40384615384615385,0.34177215189873417,0.4263608773507974,0.514160026718832,0.41061470345121087,0.4804482020984007,0.6171171171171171,0.6310679611650486,0.5893719806763285,0.4485,0.3082,0.2433,0.0006,0.0092
873,ISIC_0010553,0.0,not cancerous,0.14298789975653065,0.22105263157894736,0.17307692307692307,0.189873417721519,0.6897140791431623,0.6046338088649268,0.4331224578317197,0.6283467454415809,0.7702702702702703,0.6019417475728155,0.5458937198067633,0.4561,0.2909,0.253,0.1975,0.0008
874,ISIC_0010554,0.0,not cancerous,0.119783638615968,0.9263157894736842,0.9615384615384616,0.8544303797468354,0.14199699030677013,0.26161362660432275,0.3958179541529925,0.2695955994703066,0.4189189189189189,0.5388349514563107,0.5314009661835749,0.4019,0.3221,0.276,0.0,0.6081
875,ISIC_0010557,0.0,not cancerous,0.0660937049033127,0.49473684210526314,0.4551282051282051,0.44936708860759494,0.29585788867497836,0.33345102342669025,0.23250210739100902,0.2895426301314047,0.30180180180180183,0.3446601941747573,0.37681159420289856,0.4266,0.3024,0.271,0.0,0.0047
876,ISIC_0010558,0.0,not cancerous,0.036274323474803,0.6157894736842106,0.5769230769230769,0.44936708860759494,0.1964186331957394,0.42048380170809674,0.4142124086456228,0.35573800550066215,0.536036036036036,0.6407766990291263,0.6714975845410628,0.4387,0.32,0.2413,0.0,0.0626
877,ISIC_0010562,0.0,not cancerous,0.13444277137884506,0.8578947368421053,0.6858974358974359,0.5886075949367089,0.3060992526208712,0.38363662388472736,0.34954210280794507,0.36009371498421106,0.34234234234234234,0.5436893203883495,0.6521739130434783,0.4572,0.2974,0.2454,0.0,0.1612
878,ISIC_0010565,0.0,not cancerous,0.04167207020274067,0.7526315789473684,0.6538461538461539,0.6329113924050633,0.07517675642502247,0.23829953719165992,0.20521487204249153,0.1552327594988286,0.35585585585585583,0.4223300970873786,0.4492753623188406,0.4313,0.2979,0.2707,0.0,0.1463
879,ISIC_0010566,0.0,not cancerous,0.09790033795930107,0.6894736842105263,0.7051282051282052,0.5569620253164557,0.28819746277816544,0.491179922706236,0.539091080211803,0.4697728430274014,0.6891891891891891,0.7961165048543689,0.7439613526570048,0.42,0.3275,0.2525,0.0002,0.2236
880,ISIC_0010567,0.0,not cancerous,0.1509868382012604,0.5052631578947369,0.46153846153846156,0.3860759493670886,0.3754583897300524,0.5015945417243188,0.3702133579945822,0.4386574309870633,0.7027027027027027,0.7572815533980582,0.7584541062801933,0.4414,0.3125,0.2461,0.0,0.0465
881,ISIC_0010568,0.0,not cancerous,0.05140546832128787,0.45263157894736844,0.46153846153846156,0.4620253164556962,0.41164196420314586,0.5100739539100148,0.3751401517321526,0.45833146582459,0.7837837837837838,0.8058252427184466,0.821256038647343,0.409,0.3096,0.2814,0.0002,0.0774
882,ISIC_0010569,0.0,not cancerous,0.1961255753245861,0.5684210526315789,0.5064102564102564,0.5569620253164557,0.2495540105423333,0.17905816117181164,0.1258492990367382,0.17165325455841904,0.4099099099099099,0.3446601941747573,0.2463768115942029,0.4184,0.2936,0.2881,0.0,0.0053
883,ISIC_0010570,0.0,not cancerous,0.12834006306787452,0.6789473684210526,0.6089743589743589,0.5189873417721519,0.46403248451016826,0.723944844696789,0.6183158876821973,0.6564836508098197,0.5630630630630631,0.8203883495145631,0.8743961352657005,0.4378,0.3091,0.2532,0.0,0.214
884,ISIC_0010571,0.0,not cancerous,0.12014885939200694,0.5684210526315789,0.5,0.4936708860759494,0.51510647420323,0.5057722219571545,0.31596297539058343,0.47403687480900486,0.7252252252252253,0.7766990291262136,0.8019323671497585,0.4315,0.2991,0.2694,0.0,0.0776
885,ISIC_0010573,0.0,not cancerous,0.07490525501080894,0.5631578947368421,0.5064102564102564,0.43037974683544306,0.2547360633548832,0.5686874373777375,0.5322099370647112,0.4809819700519507,0.7747747747747747,0.8689320388349514,0.7971014492753623,0.4405,0.31,0.2495,0.0,0.1117
886,ISIC_0010574,0.0,not cancerous,0.13552601102515402,0.6631578947368421,0.4935897435897436,0.3924050632911392,0.2424282675768607,0.43127439286225494,0.38875185163967296,0.3675970255678925,0.46846846846846846,0.7233009708737864,0.7198067632850241,0.4788,0.2951,0.2261,0.0,0.0174
887,ISIC_0010575,0.0,not cancerous,0.14539870407131353,0.5473684210526316,0.44871794871794873,0.3670886075949367,0.37430831700981093,0.427320005725464,0.3015787018471384,0.383288173576449,0.5135135135135135,0.5436893203883495,0.5072463768115942,0.4592,0.3032,0.2376,0.0,0.0073
888,ISIC_0010581,0.0,not cancerous,0.0709034250140837,0.42105263157894735,0.34615384615384615,0.21518987341772153,0.3191754449385871,0.21352354597070475,0.07342395796675641,0.19028623815829682,0.6531531531531531,0.7330097087378641,0.7342995169082126,0.4792,0.3153,0.2055,0.0,0.0002
889,ISIC_0010582,0.0,not cancerous,0.09862600438982412,0.6105263157894737,0.5705128205128205,0.4620253164556962,0.3118966952223222,0.37054057922610817,0.2819811930697526,0.3297463583579505,0.46846846846846846,0.5339805825242718,0.5024154589371981,0.4373,0.3158,0.2469,0.0,0.0117
890,ISIC_0010584,0.0,not cancerous,0.09595065475186872,0.531578947368421,0.46794871794871795,0.4240506329113924,0.2623897636802327,0.31031251491006256,0.2431086267994664,0.27219109707649997,0.5045045045045045,0.5922330097087378,0.6086956521739131,0.4405,0.3045,0.255,0.0,0.0119
891,ISIC_0010585,0.0,not cancerous,0.36081570003289115,0.4421052631578947,0.41025641025641024,0.26582278481012656,0.4369771919057748,0.5652120807290425,0.4237582761132344,0.5083548945706429,0.5945945945945946,0.6456310679611651,0.5603864734299517,0.4591,0.3243,0.2166,0.0,0.0012
892,ISIC_0010586,0.0,not cancerous,0.1097730029457633,0.47368421052631576,0.3782051282051282,0.27848101265822783,0.3771952685604755,0.5694813683858962,0.4430627961600472,0.4937394315982479,0.5135135135135135,0.616504854368932,0.5458937198067633,0.472,0.3064,0.2216,0.0,0.0003
893,ISIC_0010587,1.0,cancerous,0.14227292477827097,0.4052631578947368,0.36538461538461536,0.3670886075949367,0.5524636608966869,0.5666892504413379,0.4148000229153197,0.5518080880105939,0.7387387387387387,0.6504854368932039,0.6086956521739131,0.4341,0.2994,0.2665,0.0021,0.0523
894,ISIC_0010588,0.0,not cancerous,0.04052942098428194,0.7052631578947368,0.75,0.6708860759493671,0.4652262734449218,0.5910014790782002,0.5145062157804713,0.5665906081287563,0.5585585585585585,0.7135922330097088,0.7777777777777778,0.4017,0.3222,0.2761,0.0,0.333
895,ISIC_0010589,0.0,not cancerous,0.05232697839504054,0.4631578947368421,0.5256410256410257,0.3987341772151899,0.6057486822083414,0.7582346485996468,0.6029740811365999,0.7195579097483956,0.8333333333333334,0.8009708737864077,0.7294685990338164,0.4128,0.3367,0.2505,0.0414,0.1088
896,ISIC_0010590,0.0,not cancerous,0.09038181818181819,0.5789473684210527,0.5641025641025641,0.4936708860759494,0.423606755836535,0.5299451309699891,0.43063123521757274,0.4932586329835998,0.4774774774774775,0.46601941747572817,0.4444444444444444,0.4229,0.316,0.261,0.0,0.1255
897,ISIC_0010591,1.0,cancerous,0.07652222932607365,0.5684210526315789,0.5,0.3987341772151899,0.35031484081413045,0.3454267856290854,0.21209274157248198,0.30733014159111743,0.5990990990990991,0.5533980582524272,0.6086956521739131,0.4495,0.3107,0.2398,0.0,0.0028
898,ISIC_0010592,0.0,not cancerous,0.384222333000997,0.5263157894736842,0.532051282051282,0.4620253164556962,0.48115074527738777,0.5416804236843361,0.42370262462251107,0.5177997351533056,0.45045045045045046,0.48058252427184467,0.4830917874396135,0.4199,0.3178,0.2623,0.0,0.1012
899,ISIC_0010593,0.0,not cancerous,0.16154550107800406,0.6157894736842106,0.6602564102564102,0.6075949367088608,0.7213326719854728,0.8376659191755332,0.6832824558675494,0.8278231638993582,0.7207207207207207,0.7912621359223301,0.7922705314009661,0.4004,0.3212,0.2784,0.0017,0.3258
900,ISIC_0010595,0.0,not cancerous,0.13112855529184805,0.7578947368421053,0.7884615384615384,0.6518987341772152,0.37500609504913873,0.596089508087218,0.61461015312344,0.5734949577263929,0.5765765765765766,0.7524271844660194,0.9323671497584541,0.4108,0.3267,0.2624,0.0,0.3146
901,ISIC_0010596,1.0,cancerous,0.06958157292646296,0.48947368421052634,0.5,0.3924050632911392,0.4557600316101859,0.5924290281024859,0.48875103323539765,0.5525904044005296,0.6756756756756757,0.6601941747572816,0.6570048309178744,0.4265,0.3258,0.2477,0.0,0.0694
902,ISIC_0010597,1.0,cancerous,0.10439658725899656,0.5157894736842106,0.46794871794871795,0.4620253164556962,0.440417321709304,0.46917314757383466,0.33604497949897294,0.43917897524702043,0.6801801801801802,0.7718446601941747,0.7101449275362319,0.4287,0.3021,0.2691,0.0,0.0583
903,ISIC_0010598,0.0,not cancerous,0.172856248696015,0.6736842105263158,0.6602564102564102,0.5316455696202531,0.2744957923143532,0.4092351734338471,0.35284354565468257,0.3578078842823673,0.3738738738738739,0.5194174757281553,0.6038647342995169,0.4274,0.3215,0.2511,0.0,0.1151
904,ISIC_0010599,0.0,not cancerous,0.04336749655435324,0.5473684210526316,0.5256410256410257,0.45569620253164556,0.21190426149021854,0.3592308793358462,0.3213497123308972,0.30167057145767545,0.4954954954954955,0.6019417475728155,0.5893719806763285,0.427,0.3146,0.2584,0.0,0.0378
905,ISIC_0010602,0.0,not cancerous,0.043568271691090954,0.39473684210526316,0.3974358974358974,0.34810126582278483,0.41682065422996417,0.5060489527172098,0.43396214061822264,0.48339614953651827,0.7747747747747747,0.8009708737864077,0.7342995169082126,0.4247,0.3164,0.2589,0.0011,0.0158
906,ISIC_0010603,0.0,not cancerous,0.03869854789953951,0.9473684210526315,0.8846153846153846,0.7784810126582279,0.14823663923193972,0.4041528698888306,0.4227941958768792,0.3340266883976775,0.1981981981981982,0.5194174757281553,0.7246376811594203,0.4236,0.3119,0.2646,0.0,0.4541
907,ISIC_0010606,0.0,not cancerous,0.1728401926779595,0.7789473684210526,0.5897435897435898,0.5189873417721519,0.5028894736399634,0.6890080633618016,0.5312884138506739,0.6236406234083733,0.5540540540540541,0.8689320388349514,0.9516908212560387,0.4659,0.2904,0.2437,0.0,0.1896
908,ISIC_0010607,0.0,not cancerous,0.14068263143407653,0.6105263157894737,0.6666666666666666,0.5632911392405063,0.1432176815273773,0.18417672598883536,0.2364533632323695,0.17641642049505962,0.28378378378378377,0.27184466019417475,0.3526570048309179,0.4034,0.3292,0.2673,0.0,0.0587
909,ISIC_0010844,0.0,not cancerous,0.09904013961605584,0.48947368421052634,0.4423076923076923,0.4050632911392405,0.43708143826345747,0.5413750656042751,0.4528509112931606,0.5119853315676887,0.8063063063063063,0.8349514563106796,0.8260869565217391,0.4355,0.3065,0.258,0.0001,0.0554
910,ISIC_0010846,0.0,not cancerous,0.04765998113305139,0.5,0.5,0.5379746835443038,0.33267366686563155,0.445194904337039,0.39745312589512966,0.4126087399409188,0.6891891891891891,0.7038834951456311,0.6618357487922706,0.4032,0.3049,0.2919,0.0,0.1198
911,ISIC_0010847,0.0,not cancerous,0.13374863481332788,0.531578947368421,0.6025641025641025,0.5822784810126582,0.687217210737375,0.7229600648885921,0.560192816047271,0.7221615564836508,0.8153153153153153,0.7961165048543689,0.8115942028985508,0.389,0.3214,0.2897,0.0086,0.2525
912,ISIC_0010848,0.0,not cancerous,0.06816534430404544,0.6368421052631579,0.7435897435897436,0.6265822784810127,0.3133847279085995,0.33514576077102914,0.3054693957721235,0.327497198736885,0.4594594594594595,0.3737864077669903,0.463768115942029,0.3918,0.3353,0.2729,0.0,0.2132
913,ISIC_0010850,0.0,not cancerous,0.07519917518042928,0.7421052631578947,0.6410256410256411,0.4873417721518987,0.26868657996284123,0.4413263991602653,0.41668562636571216,0.39336864622593465,0.30180180180180183,0.5145631067961165,0.5458937198067633,0.4532,0.3128,0.234,0.0,0.1067
914,ISIC_0010851,0.0,not cancerous,0.17089050003251186,0.8263157894736842,0.8269230769230769,0.6012658227848101,0.39281036410562514,0.7144405744548881,0.7016850944029331,0.6589263522461037,0.5405405405405406,0.7912621359223301,0.9371980676328503,0.4281,0.3313,0.2407,0.0,0.3316
915,ISIC_0010852,1.0,cancerous,0.1469707999676454,0.4368421052631579,0.3717948717948718,0.24050632911392406,0.5232713179597979,0.6630621689966125,0.4680306737922399,0.5963940103901396,0.5630630630630631,0.5922330097087378,0.5024154589371981,0.4716,0.3172,0.2113,0.0088,0.0002
916,ISIC_0010853,0.0,not cancerous,0.2438561054200933,0.5263157894736842,0.5192307692307693,0.4810126582278481,0.5549891129811936,0.5796135311799226,0.42398251888467864,0.5612366303351328,0.7702702702702703,0.7524271844660194,0.7053140096618358,0.4171,0.3123,0.2706,0.0035,0.1188
917,ISIC_0010854,0.0,not cancerous,0.06787957730204416,0.5263157894736842,0.44871794871794873,0.44936708860759494,0.2626453353958419,0.27068848704613774,0.23520938873384678,0.25491901802994804,0.5855855855855856,0.6213592233009708,0.5990338164251208,0.4379,0.2957,0.2664,0.0,0.0048
918,ISIC_0010856,0.0,not cancerous,0.026254561363387788,0.8578947368421053,0.9166666666666666,0.7784810126582279,0.12423980025052754,0.27308554797461715,0.36247780078403136,0.25267393297341345,0.31981981981981983,0.3446601941747573,0.42995169082125606,0.4016,0.3278,0.2706,0.0,0.4518
919,ISIC_0010857,0.0,not cancerous,0.030066449684010225,0.6105263157894737,0.6666666666666666,0.6012658227848101,0.4142615742881403,0.40714537907342907,0.3661426151290215,0.41903229092390754,0.8783783783783784,0.8106796116504854,0.7198067632850241,0.3987,0.3237,0.2775,0.0183,0.1612
920,ISIC_0010858,0.0,not cancerous,0.03142918992936865,0.6421052631578947,0.7051282051282052,0.6455696202531646,0.11109803361104337,0.17203874230640778,0.20289551432616681,0.145201181623714,0.24774774774774774,0.19902912621359223,0.23671497584541062,0.3951,0.3244,0.2806,0.0,0.1413
921,ISIC_0010860,1.0,cancerous,0.13787681365297386,0.48947368421052634,0.3974358974358974,0.310126582278481,0.38527099849515345,0.5042358891168472,0.3948898837047525,0.4537985127839463,0.7792792792792793,0.8446601941747572,0.8357487922705314,0.467,0.3041,0.2289,0.0,0.012
922,ISIC_0010861,0.0,not cancerous,0.20905709436278935,0.4842105263157895,0.3525641025641026,0.17088607594936708,0.28315664696634696,0.3204427692160886,0.18463855175179436,0.2599246205561781,0.5135135135135135,0.5388349514563107,0.391304347826087,0.5108,0.3114,0.1778,0.0,0.0
923,ISIC_0010862,1.0,cancerous,0.19264707082744942,0.4631578947368421,0.5192307692307693,0.5443037974683544,0.9106591900730565,1.0,0.6786306459664946,0.9601242742181929,0.9324324324324325,0.9320388349514563,0.9371980676328503,0.3883,0.315,0.2967,0.0524,0.2735
924,ISIC_0010863,1.0,cancerous,0.05322561123214718,0.4789473684210526,0.5,0.44936708860759494,0.4269695415682352,0.3794952049238991,0.2562112792477228,0.3687175308138943,0.7072072072072072,0.5825242718446602,0.5314009661835749,0.4126,0.3198,0.2676,0.0002,0.0069
925,ISIC_0010864,0.0,not cancerous,0.18411300242034678,0.6263157894736842,0.5641025641025641,0.3987341772151899,0.5745386678324325,0.637305214943461,0.47980423769733777,0.6128206172965265,0.6891891891891891,0.8543689320388349,0.9323671497584541,0.4526,0.3203,0.2271,0.0,0.062
926,ISIC_0011079,0.0,not cancerous,0.07151802925193035,0.9105263157894737,0.8461538461538461,0.6392405063291139,0.2659711304844934,0.5787718879717544,0.636697247706422,0.5324579810532749,0.42342342342342343,0.7621359223300971,0.8357487922705314,0.4385,0.3209,0.2406,0.0,0.3319
927,ISIC_0011082,0.0,not cancerous,0.44511738686628105,0.4842105263157895,0.3717948717948718,0.27848101265822783,0.6106583493766237,0.5212271577842454,0.2332632233670789,0.483817866965468,0.6441441441441441,0.5145631067961165,0.4057971014492754,0.4789,0.3002,0.2209,0.0014,0.0002
928,ISIC_0011083,0.0,not cancerous,0.28425957887469794,0.3631578947368421,0.3269230769230769,0.25316455696202533,0.6101791524098564,0.5387069993797414,0.35099067837530384,0.5386879902210451,0.5990990990990991,0.48058252427184467,0.391304347826087,0.4541,0.3133,0.2326,0.0448,0.0
929,ISIC_0011085,0.0,not cancerous,0.16605397552170467,0.4421052631578947,0.40384615384615385,0.43037974683544306,0.7163708816383493,0.7625802757765161,0.6206941705063468,0.7731343587654069,0.7972972972972973,0.7815533980582524,0.7971014492753623,0.4226,0.297,0.2804,0.0274,0.1743
930,ISIC_0011088,0.0,not cancerous,0.043314751090651735,0.6052631578947368,0.5,0.41139240506329117,0.20792944875534897,0.2804141418960828,0.2704809761926196,0.2509137210960579,0.44144144144144143,0.5436893203883495,0.6618357487922706,0.4567,0.3043,0.239,0.0,0.0052
931,ISIC_0011089,0.0,not cancerous,0.0452049956657142,0.7,0.7243589743589743,0.6835443037974683,0.1541383281910735,0.2701140321580228,0.2312335807642259,0.2092390750738515,0.19369369369369369,0.2669902912621359,0.32367149758454106,0.402,0.3163,0.2817,0.0,0.2515
932,ISIC_0011090,0.0,not cancerous,0.03132848312140642,0.5894736842105263,0.5641025641025641,0.47468354430379744,0.2703982379002766,0.4491397490338279,0.44496967812159854,0.4085749210553122,0.32882882882882886,0.47572815533980584,0.5120772946859904,0.4286,0.3173,0.2541,0.0,0.0818
933,ISIC_0011095,1.0,cancerous,0.16440714933477207,0.45789473684210524,0.38461538461538464,0.310126582278481,0.5673692086524477,0.7079631661815926,0.531240946402704,0.6564082713659978,0.954954954954955,0.8786407766990292,0.7632850241545893,0.4584,0.305,0.2366,0.0167,0.0475
934,ISIC_0011097,0.0,not cancerous,0.11232498834082498,0.7157894736842105,0.6410256410256411,0.5759493670886076,0.2675953559929045,0.3335636242187128,0.20173501706372915,0.2654028725679943,0.32882882882882886,0.3592233009708738,0.357487922705314,0.4331,0.3061,0.2608,0.0,0.0857
935,ISIC_0011098,0.0,not cancerous,0.2666454365963951,0.49473684210526314,0.38461538461538464,0.3670886075949367,0.5610000924766076,0.5565609046233121,0.4263657121344802,0.5564510542935724,0.6711711711711712,0.6650485436893204,0.6811594202898551,0.4568,0.2916,0.2516,0.0,0.0413
936,ISIC_0011099,1.0,cancerous,0.10261528979876203,0.4789473684210526,0.3974358974358974,0.4177215189873418,0.45907069416304463,0.49684240660336854,0.3823470197808313,0.47577060201690946,0.6756756756756757,0.7427184466019418,0.7246376811594203,0.4389,0.2914,0.2697,0.0001,0.0356
937,ISIC_0011101,0.0,not cancerous,0.22831876594942996,0.631578947368421,0.532051282051282,0.5,0.5397388796879335,0.6842387518488477,0.6032261496534058,0.6666720994193744,0.7297297297297297,0.8689320388349514,0.8695652173913043,0.4419,0.2982,0.2599,0.0,0.1945
938,ISIC_0011102,0.0,not cancerous,0.06007850417928722,0.4789473684210526,0.4551282051282051,0.3987341772151899,0.4563232982202457,0.47369053867073807,0.37918797927800374,0.46511154120403375,0.8828828828828829,0.8349514563106796,0.7681159420289855,0.4319,0.3122,0.2559,0.0044,0.0268
939,ISIC_0011107,0.0,not cancerous,0.08506396481095964,0.9052631578947369,0.782051282051282,0.5189873417721519,0.27463030374362124,0.6099470394579893,0.6980906628256226,0.5725211368035041,0.4369369369369369,0.7815533980582524,0.8985507246376812,0.4648,0.3199,0.2154,0.0,0.2133
940,ISIC_0011110,0.0,not cancerous,0.11844182686327231,0.5526315789473685,0.4807692307692308,0.379746835443038,0.5825959024455859,0.7508278066701656,0.6106130666426601,0.7107405521034939,0.7252252252252253,0.7475728155339806,0.7004830917874396,0.4519,0.311,0.2371,0.0018,0.1376
941,ISIC_0011112,1.0,cancerous,0.15733457185460412,0.45263157894736844,0.5256410256410257,0.5189873417721519,0.6307644452664588,0.6544987833388998,0.5692018103102571,0.6787368849954162,0.8423423423423423,0.9029126213592233,0.9082125603864735,0.3869,0.3222,0.2909,0.0069,0.1774
